timestamp,ip,method,url,status,size,threat_severity,prediction,probability_score,threat_type,details,country,city,latitude,longitude
21/May/2026:12:04:38 +0000,192.168.1.15,GET,/images/logo.png,404,692,Low,Normal,0.4955,Normal,Requested resources not found: /images/logo.png,Local,Localhost,37.77,-122.41
21/May/2026:12:04:48 +0000,122.164.48.9,POST,/about.html,304,1329,Low,Normal,0.4682,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:04:58 +0000,185.220.101.5,GET,/static/../../etc/passwd,400,239,Critical,Anomaly,0.4687,Directory Traversal / LFI,Exploit pattern detected in request query path: /static/../../etc/passwd,United States,Washington,47.75,-120.74
21/May/2026:12:05:08 +0000,10.0.0.4,PUT,/api/v1/metrics,304,939,Medium,Anomaly,0.5107,ML Anomaly,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:05:18 +0000,81.108.20.11,GET,/api/v1/status,200,22867,Low,Normal,0.4733,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:05:28 +0000,190.12.87.54,PUT,/contact.html,200,13946,Low,Normal,0.4917,Normal,Normal HTTP request flow.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:05:38 +0000,81.108.20.11,PUT,/contact.html,200,9521,Low,Normal,0.4809,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:05:48 +0000,203.0.113.88,GET,/css/styles.css,200,4773,Low,Normal,0.4492,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:05:58 +0000,192.168.1.15,POST,/css/styles.css,200,2782,Low,Normal,0.4717,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:06:08 +0000,185.220.101.5,GET,/wp-login.php,404,586,Medium,Anomaly,0.4601,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/wp-login.php' resulting in HTTP 404.,United States,Washington,47.75,-120.74
21/May/2026:12:06:18 +0000,89.248.167.15,GET,/contact.html,200,20370,Low,Normal,0.4739,Normal,Normal HTTP request flow.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:12:06:28 +0000,122.164.48.9,PUT,/js/main.js,200,5054,Low,Normal,0.4953,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:06:38 +0000,203.0.113.88,PUT,/images/logo.png,304,494,Medium,Anomaly,0.5019,ML Anomaly,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:06:48 +0000,203.0.113.88,GET,/index.html,200,20202,Low,Normal,0.4624,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:06:58 +0000,198.51.100.12,GET,/api/v1/status,200,1091,Medium,Anomaly,0.5256,ML Anomaly,Normal HTTP request flow.,China,Beijing,39.9,116.4
21/May/2026:12:07:08 +0000,198.51.100.12,GET,/admin,401,718,Medium,Anomaly,0.4518,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/admin' resulting in HTTP 401.,China,Beijing,39.9,116.4
21/May/2026:12:07:18 +0000,10.0.0.4,GET,/images/logo.png,200,12905,Low,Normal,0.4735,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:07:28 +0000,89.248.167.15,GET,/admin,401,231,Medium,Anomaly,0.4324,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/admin' resulting in HTTP 401.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:12:07:38 +0000,103.22.200.41,GET,/blog/posts,200,24233,Low,Normal,0.4903,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:07:48 +0000,91.220.43.12,POST,/js/main.js,200,19311,Low,Normal,0.4528,Normal,Normal HTTP request flow.,Ukraine,Kyiv,50.45,30.52
21/May/2026:12:07:58 +0000,192.168.1.15,POST,/blog/posts,200,18852,Medium,Anomaly,0.5036,ML Anomaly,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:08:08 +0000,10.0.0.4,GET,/index.html,200,12689,Low,Normal,0.4479,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:08:18 +0000,81.108.20.11,PUT,/api/v1/status,200,13115,Low,Normal,0.4803,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:08:28 +0000,10.0.0.4,GET,/index.html,200,6667,Low,Normal,0.4415,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:08:38 +0000,81.108.20.11,POST,/images/logo.png,200,6468,Low,Normal,0.4796,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:08:48 +0000,10.0.0.4,POST,/api/v1/status,200,11703,Low,Normal,0.4879,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:08:58 +0000,192.168.1.15,PUT,/contact.html,304,1020,Low,Normal,0.4681,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:09:08 +0000,81.108.20.11,GET,/blog/posts,304,606,Low,Normal,0.4744,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:09:18 +0000,91.220.43.12,GET,/admin,401,260,Medium,Anomaly,0.4304,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/admin' resulting in HTTP 401.,Ukraine,Kyiv,50.45,30.52
21/May/2026:12:09:28 +0000,203.0.113.88,GET,/blog/posts,200,11145,Low,Normal,0.4662,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:09:38 +0000,81.108.20.11,GET,/contact.html,200,23625,Low,Normal,0.4877,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:09:48 +0000,198.51.100.12,GET,/admin,401,1441,Medium,Anomaly,0.4422,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/admin' resulting in HTTP 401.,China,Beijing,39.9,116.4
21/May/2026:12:09:58 +0000,82.102.23.45,GET,/phpmyadmin/index.php,404,412,Medium,Anomaly,0.4621,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/phpmyadmin/index.php' resulting in HTTP 404.,Russia,Moscow,55.75,37.61
21/May/2026:12:10:08 +0000,122.164.48.9,GET,/contact.html,304,1194,Low,Normal,0.48,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:10:18 +0000,122.164.48.9,PUT,/css/styles.css,200,4198,Low,Normal,0.475,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:10:28 +0000,81.108.20.11,POST,/api/v1/metrics,200,16317,Medium,Anomaly,0.5078,ML Anomaly,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:10:38 +0000,122.164.48.9,PUT,/products/items,200,2032,Low,Normal,0.4806,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:10:48 +0000,192.168.1.15,PUT,/api/v1/metrics,200,21447,Medium,Anomaly,0.5003,ML Anomaly,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:10:58 +0000,192.168.1.15,POST,/js/main.js,200,853,Low,Normal,0.4782,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:11:08 +0000,10.0.0.4,GET,/about.html,404,768,Low,Normal,0.4471,Normal,Requested resources not found: /about.html,Internal,Intranet,37.77,-122.41
21/May/2026:12:11:18 +0000,10.0.0.4,GET,/favicon.ico,200,15272,Low,Normal,0.4459,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:11:28 +0000,122.164.48.9,POST,/blog/posts,200,14562,Medium,Anomaly,0.503,ML Anomaly,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:11:38 +0000,203.0.113.88,GET,/css/styles.css,200,6023,Low,Normal,0.4625,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:11:48 +0000,192.168.1.15,GET,/api/v1/status,200,21543,Low,Normal,0.4756,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:11:58 +0000,203.0.113.88,GET,/api/v1/status,200,14796,Low,Normal,0.4842,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:12:08 +0000,192.168.1.15,PUT,/favicon.ico,200,15231,Low,Normal,0.4638,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:12:18 +0000,10.0.0.4,PUT,/api/v1/status,200,3143,Low,Normal,0.4872,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:12:28 +0000,190.12.87.54,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,442,Medium,Anomaly,0.5138,Server Application Error,Server responded with HTTP 500. Could indicate SQL syntax crashes or system failure.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:12:38 +0000,82.102.23.45,GET,/phpmyadmin/index.php,404,1431,Medium,Anomaly,0.4732,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/phpmyadmin/index.php' resulting in HTTP 404.,Russia,Moscow,55.75,37.61
21/May/2026:12:12:48 +0000,103.22.200.41,GET,/api/v1/status,200,4659,Low,Normal,0.4778,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:12:58 +0000,203.0.113.88,GET,/css/styles.css,200,13049,Low,Normal,0.4573,Normal,Normal HTTP request flow.,Australia,Sydney,-33.86,151.2
21/May/2026:12:13:08 +0000,81.108.20.11,PUT,/products/items,304,757,Low,Normal,0.4661,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:13:18 +0000,122.164.48.9,GET,/api/v1/metrics,304,1095,Low,Normal,0.4674,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:13:28 +0000,10.0.0.4,GET,/index.html,404,1205,Low,Normal,0.4481,Normal,Requested resources not found: /index.html,Internal,Intranet,37.77,-122.41
21/May/2026:12:13:38 +0000,89.248.167.15,PUT,/products/items,200,3504,Low,Normal,0.4646,Normal,Normal HTTP request flow.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:12:13:48 +0000,103.22.200.41,PUT,/about.html,200,7095,Low,Normal,0.4746,Normal,Normal HTTP request flow.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:13:58 +0000,103.22.200.41,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,1277,Medium,Anomaly,0.5114,Server Application Error,Server responded with HTTP 500. Could indicate SQL syntax crashes or system failure.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:14:08 +0000,192.168.1.15,GET,/about.html,200,8841,Low,Normal,0.4526,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:14:18 +0000,89.248.167.15,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,682,Medium,Anomaly,0.5183,Server Application Error,Server responded with HTTP 500. Could indicate SQL syntax crashes or system failure.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:12:14:28 +0000,203.0.113.88,POST,/css/styles.css,404,318,Low,Normal,0.4781,Normal,Requested resources not found: /css/styles.css,Australia,Sydney,-33.86,151.2
21/May/2026:12:14:38 +0000,203.0.113.88,GET,/favicon.ico,200,14518,High,Anomaly,0.4666,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:14:48 +0000,10.0.0.4,POST,/js/main.js,200,1757,Low,Normal,0.4778,Normal,Normal HTTP request flow.,Internal,Intranet,37.77,-122.41
21/May/2026:12:14:58 +0000,190.12.87.54,GET,/wp-login.php,404,586,Medium,Anomaly,0.447,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/wp-login.php' resulting in HTTP 404.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:15:08 +0000,122.164.48.9,GET,/api/v1/status,200,20035,Low,Normal,0.4819,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:15:18 +0000,91.220.43.12,GET,/index.html,304,333,Low,Normal,0.4527,Normal,Normal HTTP request flow.,Ukraine,Kyiv,50.45,30.52
21/May/2026:12:15:28 +0000,192.168.1.15,POST,/products/items,200,5603,Low,Normal,0.4823,Normal,Normal HTTP request flow.,Local,Localhost,37.77,-122.41
21/May/2026:12:15:38 +0000,203.0.113.88,GET,/favicon.ico,200,7950,High,Anomaly,0.4569,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:15:48 +0000,203.0.113.88,POST,/index.html,200,14227,High,Anomaly,0.4802,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:15:58 +0000,122.164.48.9,POST,/contact.html,200,7164,Low,Normal,0.4834,Normal,Normal HTTP request flow.,India,Chennai,13.08,80.27
21/May/2026:12:16:08 +0000,192.168.1.15,PUT,/css/styles.css,304,713,High,Anomaly,0.4696,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:16:18 +0000,10.0.0.4,GET,/index.html,200,12117,High,Anomaly,0.4431,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:16:28 +0000,122.164.48.9,PUT,/api/v1/metrics,200,12520,High,Anomaly,0.5153,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:16:38 +0000,203.0.113.88,POST,/blog/posts,200,23267,High,Anomaly,0.4837,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:16:48 +0000,192.168.1.15,GET,/about.html,200,15442,High,Anomaly,0.4471,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:16:58 +0000,103.22.200.41,GET,/.env,404,122,Medium,Anomaly,0.4582,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/.env' resulting in HTTP 404.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:17:08 +0000,203.0.113.88,POST,/images/logo.png,200,10541,High,Anomaly,0.4848,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:17:18 +0000,203.0.113.88,GET,/about.html,404,94,High,Anomaly,0.4515,DDoS Attempt / Flooding,IP requested 36 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:17:28 +0000,103.22.200.41,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,1033,Critical,Anomaly,0.5556,Directory Traversal / LFI,Exploit pattern detected in request query path: /files/download?file=../../../windows/win.ini,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:17:38 +0000,103.22.200.41,GET,/.env,404,1034,Medium,Anomaly,0.4632,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/.env' resulting in HTTP 404.,North Korea,Pyongyang,39.03,125.76
21/May/2026:12:17:48 +0000,122.164.48.9,POST,/images/logo.png,200,23838,High,Anomaly,0.484,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:17:58 +0000,81.108.20.11,POST,/about.html,200,1870,Low,Normal,0.4594,Normal,Normal HTTP request flow.,United Kingdom,London,51.5,-0.12
21/May/2026:12:18:08 +0000,190.12.87.54,GET,/wp-login.php,404,1320,Medium,Anomaly,0.4499,Web Scanner / Reconnaissance,Scanned restricted or sensitive endpoint '/wp-login.php' resulting in HTTP 404.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:18:18 +0000,192.168.1.15,GET,/images/logo.png,304,345,High,Anomaly,0.4772,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:18:28 +0000,192.168.1.15,GET,/products/items,200,21751,High,Anomaly,0.4851,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:18:38 +0000,122.164.48.9,GET,/favicon.ico,404,1002,High,Anomaly,0.4618,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:18:48 +0000,10.0.0.4,GET,/api/v1/status,304,416,High,Anomaly,0.4598,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:18:58 +0000,122.164.48.9,POST,/products/items,304,151,High,Anomaly,0.4537,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:19:08 +0000,81.108.20.11,GET,/blog/posts,200,24571,High,Anomaly,0.4684,DDoS Attempt / Flooding,IP requested 31 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:12:19:18 +0000,122.164.48.9,PUT,/api/v1/status,304,1397,High,Anomaly,0.5076,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:19:28 +0000,10.0.0.4,GET,/contact.html,200,108,High,Anomaly,0.4811,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:19:38 +0000,81.108.20.11,GET,/js/main.js,200,1428,High,Anomaly,0.4934,DDoS Attempt / Flooding,IP requested 32 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:12:19:48 +0000,203.0.113.88,GET,/blog/posts,200,3227,High,Anomaly,0.4682,DDoS Attempt / Flooding,IP requested 37 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:19:58 +0000,190.12.87.54,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,1108,Critical,Anomaly,0.544,Directory Traversal / LFI,Exploit pattern detected in request query path: /files/download?file=../../../windows/win.ini,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:20:08 +0000,190.12.87.54,GET,/js/main.js,200,5705,Low,Normal,0.4605,Normal,Normal HTTP request flow.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:12:20:18 +0000,81.108.20.11,GET,/css/styles.css,404,564,High,Anomaly,0.4558,DDoS Attempt / Flooding,IP requested 33 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:12:20:28 +0000,122.164.48.9,GET,/about.html,200,17607,High,Anomaly,0.4712,DDoS Attempt / Flooding,IP requested 36 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:20:38 +0000,192.168.1.15,GET,/css/styles.css,200,1583,High,Anomaly,0.4699,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:20:48 +0000,192.168.1.15,PUT,/images/logo.png,200,13149,High,Anomaly,0.4976,DDoS Attempt / Flooding,IP requested 36 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:20:58 +0000,81.108.20.11,GET,/index.html,200,12117,High,Anomaly,0.447,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:12:21:08 +0000,203.0.113.88,PUT,/blog/posts,200,22183,High,Anomaly,0.4901,DDoS Attempt / Flooding,IP requested 38 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:21:18 +0000,82.102.23.45,GET,/api/v1/status,200,20208,Low,Normal,0.4853,Normal,Normal HTTP request flow.,Russia,Moscow,55.75,37.61
21/May/2026:12:21:28 +0000,203.0.113.88,POST,/contact.html,200,9344,High,Anomaly,0.4934,DDoS Attempt / Flooding,IP requested 39 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:21:38 +0000,192.168.1.15,PUT,/blog/posts,200,19495,High,Anomaly,0.5078,DDoS Attempt / Flooding,IP requested 37 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:21:48 +0000,10.0.0.4,GET,/about.html,200,23737,High,Anomaly,0.4458,DDoS Attempt / Flooding,IP requested 34 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:21:58 +0000,10.0.0.4,GET,/images/logo.png,404,1151,High,Anomaly,0.4717,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:22:08 +0000,10.0.0.4,GET,/favicon.ico,404,943,High,Anomaly,0.4444,DDoS Attempt / Flooding,IP requested 36 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:22:18 +0000,10.0.0.4,GET,/js/main.js,200,21132,High,Anomaly,0.471,DDoS Attempt / Flooding,IP requested 37 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:22:28 +0000,198.51.100.12,GET,/api/ping?host=127.0.0.1;%20whoami,500,250,Medium,Anomaly,0.5191,Server Application Error,Server responded with HTTP 500. Could indicate SQL syntax crashes or system failure.,China,Beijing,39.9,116.4
21/May/2026:12:22:38 +0000,10.0.0.4,GET,/index.html,404,754,High,Anomaly,0.453,DDoS Attempt / Flooding,IP requested 38 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:12:22:48 +0000,192.168.1.15,PUT,/images/logo.png,304,420,High,Anomaly,0.489,DDoS Attempt / Flooding,IP requested 38 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:12:22:58 +0000,203.0.113.88,GET,/css/styles.css,200,22624,High,Anomaly,0.4545,DDoS Attempt / Flooding,IP requested 40 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:12:23:08 +0000,122.164.48.9,GET,/css/styles.css,200,13514,High,Anomaly,0.4432,DDoS Attempt / Flooding,IP requested 37 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:12:23:18 +0000,91.220.43.12,POST,/login?user=admin%27%20OR%201=1--,200,960,Critical,Anomaly,0.4375,SQL Injection,Exploit pattern detected in request query path: /login?user=admin' OR 1=1--,Ukraine,Kyiv,50.45,30.52
21/May/2026:12:23:28 +0000,81.108.20.11,GET,/index.html,200,14344,High,Anomaly,0.4535,DDoS Attempt / Flooding,IP requested 35 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
